rule_id,match_field,match_type,match_value,sector,evidence_strength,on_conflict,status,active,priority,reason,evidence_reference,approval_status,approved_by,approved_date,approval_notes
ES011,employer_identity,exact,Oxleas NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES012,employer_identity,exact,Royal Devon University Healthcare NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES013,employer_identity,exact,Bristol NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES014,employer_identity,exact,Swaffham Prior Church of England Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES015,employer_identity,exact,Swavesey Village College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES016,employer_identity,exact,Cambridgeshire and Peterborough NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES017,employer_identity,exact,East London NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES018,employer_identity,exact,East of England Community Health and Care NHS Trust (Cambridge),nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES019,employer_identity,exact,Maiden Erlegh School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES020,employer_identity,exact,The WREN School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES021,employer_identity,exact,The Westgate School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES022,employer_identity,exact,James Elliman Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES023,employer_identity,exact,St Christopher's Catholic Primary Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES024,employer_identity,exact,The Royal Wolverhampton NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES025,employer_identity,exact,Sir William Ramsay School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES026,employer_identity,exact,Holmer Green Senior School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES027,employer_identity,exact,William Harding School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES028,employer_identity,exact,Chiltern Way Academy Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES029,employer_identity,exact,St Peter's School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES030,employer_identity,exact,Arthur Mellows Village College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES031,employer_identity,exact,Queen Katharine Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES032,employer_identity,exact,Priory Junior School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES033,employer_identity,exact,Cheshire and Wirral Partnership NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES034,employer_identity,exact,The Whitby High School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES035,employer_identity,exact,Falmouth School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES036,employer_identity,exact,The Bolsover School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES037,employer_identity,exact,The King's School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES038,employer_identity,exact,Okehampton College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES039,employer_identity,exact,Devon Partnership NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES040,employer_identity,exact,The Bishop of Winchester Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES041,employer_identity,exact,Dorset HealthCare University NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES042,employer_identity,exact,Kingswood Parks Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES043,employer_identity,exact,Humber Teaching NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES044,employer_identity,exact,Tees Esk and Wear Valleys NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES045,employer_identity,exact,Discovery Educational Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES046,employer_identity,exact,Essex Partnership University NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES047,employer_identity,exact,Brook Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES048,employer_identity,exact,Gloucestershire Health and Care NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES049,employer_identity,exact,Gloucestershire Hospitals NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES050,employer_identity,exact,Elmridge Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES051,employer_identity,exact,Welwyn Hatfield Borough Council,council,HIGH,council,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES169,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES052,employer_identity,exact,Aspire Academies Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES053,employer_identity,exact,Nicholas Breakspear Catholic School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES054,employer_identity,exact,Warren Dell Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES055,employer_identity,exact,Hertfordshire Partnership University NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES056,employer_identity,exact,Krishna Avanti Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES057,employer_identity,exact,Loughborough College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES058,employer_identity,exact,Leicestershire Partnership NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES059,employer_identity,exact,University Hospitals of Leicester NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES060,employer_identity,exact,Beacon Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES061,employer_identity,exact,St Thomas CofE Primary Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES062,employer_identity,exact,Tulip Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES063,employer_identity,exact,Oasis Academy Parkwood,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES064,employer_identity,exact,Lincolnshire Community Health Service NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES065,employer_identity,exact,Ellesmere Park High School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES066,employer_identity,exact,Manchester University NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES067,employer_identity,exact,Greater Manchester Mental Health NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES068,employer_identity,exact,King's Leadership Academy Wavertree,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES069,employer_identity,exact,Liverpool University Hospitals NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES070,employer_identity,exact,Mersey Care NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES071,employer_identity,exact,Fleggburgh CofE Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES072,employer_identity,exact,Jane Austen College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES073,employer_identity,exact,Queensway Junior Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES074,employer_identity,exact,Fakenham Junior School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES075,employer_identity,exact,Angel Road Infant School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES076,employer_identity,exact,Norfolk & Suffolk Foundation NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES077,employer_identity,exact,Studfall Infant Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES078,employer_identity,exact,Barry Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES079,employer_identity,exact,Horizons Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES080,employer_identity,exact,Barton Park Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES081,employer_identity,exact,Lord Williams's School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES082,employer_identity,exact,Faringdon Community College,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES083,employer_identity,exact,St Philip and James' Church of England Aided Primary School Oxford,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES084,employer_identity,exact,Oxford Health NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES085,employer_identity,exact,Oxford University Hospitals NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES086,employer_identity,exact,Midlands Partnership NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES087,employer_identity,exact,Willow Vale School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES088,employer_identity,exact,Pathway Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES089,employer_identity,exact,Somerset NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES090,employer_identity,exact,Manor Hall Academy Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES091,employer_identity,exact,Longford Primary Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES092,employer_identity,exact,Excalibur Academies Trust,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES093,employer_identity,exact,Herefordshire and Worcestershire Health and Care NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES094,employer_identity,exact,Worcestershire Acute Hospitals NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES095,employer_identity,exact,University Hospitals Coventry and Warwickshire NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES096,employer_identity,exact,Fountain Primary School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES097,employer_identity,exact,Leeds and York Partnership NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES098,employer_identity,exact,Gateshead Council,council,HIGH,council,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES169,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES099,employer_identity,exact,"Cumbria, Northumberland, Tyne and wear (CNTW) NHS Foundation Trust",nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES100,employer_identity,exact,Gateshead Health NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES101,employer_identity,exact,Newcastle City Council,council,HIGH,council,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES169,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES102,employer_identity,exact,North Tyneside Council,council,HIGH,council,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES169,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES103,employer_identity,exact,Gosforth Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES104,employer_identity,exact,The Rowan School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES105,employer_identity,exact,Aston Academy,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES106,employer_identity,exact,Sheffield Teaching Hospitals NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES107,employer_identity,exact,Wildern School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES108,employer_identity,exact,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES109,employer_identity,exact,University Hospital Southampton NHS Trust,nhs,HIGH,nhs,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES173,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES110,employer_identity,exact,Hampshire County Council,council,HIGH,council,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES169,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES111,employer_identity,exact,Welcombe Hills School,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
ES112,employer_identity,exact,Kenilworth School and Sixth Form,education,HIGH,education,APPROVED,TRUE,0,Exact current employer identity confirmed by high-strength repository rule evidence,current published app inventory; supporting draft rules ES168,APPROVED,John Bacon,2026-09-05,Owner reviewed and approved
