run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint,geo_cluster,ontap_region,geography_status,geography_reason,geography_lookup_key,slice_category,slice_status,publish_eligible
2026-09-26,Teaching Vacancies,hr-lead-pa-forest-hall-school,https://teaching-vacancies.service.gov.uk/jobs/hr-lead-pa-forest-hall-school,HR Lead & PA,Forest Hall School,"Stansted Mountfitchet, East of England, CM24 8TZ",CM24 8TZ,"£28,715.00 - £35,067.00 Annually (Actual)",2026-09-09,2026-09-30T23:59:00+01:00,['PART_TIME'],"AsHR Lead & PA , you will play a central role in ensuring both schools operate efficiently by leading day-to-day HR functions while providing high-quality executive support to the Executive Headteacher and leadership teams across two school sites. You will take ownership of the full employee lifecycle, overseeing recruitment, safer recruitment compliance, payroll administration, workforce records, absence management, employee relations and performance processes. Working closely with school leaders and the Trust HR team, you will ensure that all HR practices are compliant, efficient and provide an excellent experience for staff. Alongside your HR leadership responsibilities, you will act as the Executive Headteacher's trusted Personal Assistant, managing complex diaries, coordinating meetings, preparing reports and presentations, organising governance and leadership meetings, and ensuring the smooth coordination of strategic priorities across both schools. You will be the first point of contact for many stakeholders, exercising sound judgement, maintaining absolute confidentiality and anticipating the needs of the Executive Headteacher in a fast-paced environment. This is a varied a",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,fb0933486031c931da9f74e40dc6efbaa0fb2e4a0df8b491d657e272471d61a1,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,learning-village-admissions-officer-with-recruitment-support,https://teaching-vacancies.service.gov.uk/jobs/learning-village-admissions-officer-with-recruitment-support,Learning Village Admissions Officer with Recruitment Support,Avanti Grange Secondary School,"Bishops Stortford, East of England, CM23 2BD",CM23 2BD,"Grade 6, £31,828 - £33,772 per annum, pro rata Approximately £28,200 - £29,923 per annum (0.88602 FTE)",2026-09-25,2026-10-05T23:59:00+01:00,['FULL_TIME'],"Grade: Grade 6, £31,828 - £33,772 per annum, pro rata. Approximately £28,200 - £29,923 per annum (0.88602 FTE) About us and the role We are looking for a Learning Village Admissions Officer with Recruitment Support to join the team at Avanti Grange Secondary School, supporting the smooth running of our admissions, student enrolment and school-level recruitment processes. This is a varied role where you will work closely with students, parents and carers, school colleagues, the Local Authority, HR and Trust teams, providing support throughout the admissions journey while also coordinating recruitment activity, interview arrangements and new staff onboarding. You will be a key point of contact for families and colleagues, using your strong communication and organisational skills to ensure information is accurate, processes are well managed and everyone receives a welcoming and professional experience. From supporting prospective families and transition activities to helping new colleagues settle into school life, you will have the opportunity to build positive relationships and make a meaningful contribution to our wider school community. If you are organised, approachable and enjoy",administration-category,"Administration, HR, data and finance",36,"[{""page"": 36, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,bade60a87aefe58d0c21d8f6b3a490eb7e1f35c6dc3dd9ae7477ac61d564f708,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,office-administrator-st-george-s-church-of-england-academy,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-st-george-s-church-of-england-academy,Office Administrator,St. George's Church of England Academy,"North East, DL2 1LD",DL2 1LD,"£26,427.24 Annually (FTE) Actual salary £14,900 based on 25 hours, term time only.",2026-09-11,2026-09-28T12:00:00+01:00,['PART_TIME'],"We are looking to welcome enthusiastic and reliable applicants to join our school family at St George’s. We are a village primary school at the heart of its community and are looking for candidates who can support pupils, parents, staff and governors. The successful candidate will liaise and work closely with the Senior Leadership Team. Candidates will: Possess excellent communication skills Be competent with IT systems Be confident in dealing with children and adults Keep calm under pressure whilst maintaining confidentiality Be enthusiastic and supportive of the Academy ethos Successful applicants will receive: A supportive working environment that puts people at the heart of the organization. Continuous professional development National Terms and Conditions of Employment. The opportunity to work as part of a growing Trust.",administration-category,"Administration, HR, data and finance",9,"[{""page"": 9, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,61380efec6dd658999e99b39fcbfe013c27c9f09c5a0fc3cbcdc19a16a9ed7d5,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,office-assistant-bembridge-church-of-england-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-assistant-bembridge-church-of-england-primary-school,Office Assistant,Bembridge Church of England Primary School,"Bembridge, South East, PO35 5RH",PO35 5RH,,2026-09-14,2026-10-12T23:59:00+01:00,['PART_TIME'],"Vision and Values At Bembridge CE Primary School our vision is to develop a school community who show LOVE to all, being kind with their words and actions. A community who demonstrates COURAGE by standing up for what is right no matter how difficult that might be. A community who show RESPECT by treating others as they would like to be treated themselves. At Bembridge CE Primary we build strong relationships to ensure our children feel nurtured and safe. We support our children to have positive emotional and mental health and an understanding of their place in the wider world. Our curriculum inspires excellence and challenges our pupils to be their best. Every child feels valued and knows their strengths.",administration-category,"Administration, HR, data and finance",54,"[{""page"": 54, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 5, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,ad028fb2fcc6e00aa5ba258dec1b8b6971da26f3c5d5ac9dd3f40b72603ed327,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,office-manager-brenzett-church-of-england-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-manager-brenzett-church-of-england-primary-school,Office Manager,Brenzett Church of England Primary School,"Romney Marsh, South East, TN29 9UA",TN29 9UA,"£28,182.00 Annually (FTE) Actual Annual Salary £24786.19",2026-09-25,2026-10-02T12:00:00+01:00,['PART_TIME'],"Are you an organised, confident and people‑focused professional looking for a rewarding role at the heart of a school community? We are seeking a School Office Manager to lead our busy school office at Brenzett Church of England Primary School to ensure the smooth and efficient running of our administrative services. As the first point of contact for parents, visitors and stakeholders, you will be an ambassador for our school—warm, professional and committed to our values. You will manage day‑to‑day office operations, oversee key administrative processes, support admissions and attendance, and lead a small administrative team. This is a varied and fast‑paced role that requires excellent communication, strong organisational skills and the ability to remain calm under pressure. This post is for 37 hours per week, Monday to Friday term time only plus one week (39 weeks). Key responsibilities include: Leading the school office Overseeing administrative systems, communication and record‑keeping Supporting admissions, attendance and new‑pupil processes Managing enquiries from parents, visitors and external agencies Coordinating events such as parents’ evenings and school trips Maintainin",administration-category,"Administration, HR, data and finance",24,"[{""page"": 24, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,adadb19eb10533d6f424a546a488ef87d69bf870b57949861a675a853120d2e0,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,office-manager-melland-high-school,https://teaching-vacancies.service.gov.uk/jobs/office-manager-melland-high-school,Office Manager,Melland High School,"Gorton, North West, M18 7DT",M18 7DT,"Grade 5, point 12-19",2026-09-22,2026-10-07T12:00:00+01:00,['FULL_TIME'],"We are seeking to appoint an office manager to join our Administration Team in a busy school office providing administrative support to SLT and teaching staff. Melland High School is an outstanding school which meets the diverse special educational needs of students aged between 11 and 19 years of age. It is co-located with Cedar Mount Academy in Gorton Education Village and is a member of the Bright Futures Educational Trust. Melland is a specialist support school for central and east Manchester high schools, a National Support School and leads on SEND provision across the eleven academies within Bright Futures. As a high achieving inclusive learning environment, the school is proud to uphold the values of passion, community and integrity. Melland’s bespoke curriculum is appropriately broad and balanced, has spiritual, moral, social and cultural development at its heart and actively supports all students as they prepare for adulthood.",administration-category,"Administration, HR, data and finance",41,"[{""page"": 41, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,3c6f0cfeaa6e9f2e934f66e4928c4899640b801ad992f8e612de5af390167845,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,pa-to-the-headteacher-stokesley-school,https://teaching-vacancies.service.gov.uk/jobs/pa-to-the-headteacher-stokesley-school,PA to the Headteacher,Stokesley School,"Stokesley, Yorkshire and the Humber, TS9 5AL",TS9 5AL,"£35,570.00 - £39,481.00 Annually (Actual) Salary based on Grade I, Scale Point 23 - 27 £35,570 - £39,481",2026-09-17,2026-09-28T12:00:00+01:00,['FULL_TIME'],"Job Details Hours of Work: 37 hours per week, full time, all year round Position Type: Permanent Line Manager: Headteacher Travel Required: No The salary is dependent on current qualifications and experience, please see the attached job description for more information. About the Trust Areté Learning Trust currently has 11 schools and educates over 7,000 young people in and around North Yorkshire from ages 2-18. Our learners are at the heart of everything we do. At Areté Learning Trust we work together and collaborate to ensure that all of our learners and our staff team have the chance to reach their potential. Our Trust is committed to promoting: Health, happiness and wellbeing A safe, disciplined and supportive environment A love of learning through a passionate and committed approach High standards and expectations Integrity, kindness and good manners Respect for individuality and difference Collaborative working to secure excellence To realise our aspiration for every child to be the best they can be, we need to ensure that as a Trust we are ‘Striving for Excellence’. Why work for us? We want everyone who works within ALT to feel valued and see how their work fits into the big",administration-category,"Administration, HR, data and finance",10,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,92fcd470dbf2bd10ced12ec23c2ed33eb136112bfc0790196e84751ce3df1af8,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,part-time-finance-officer-office-manager,https://teaching-vacancies.service.gov.uk/jobs/part-time-finance-officer-office-manager,Part-time Finance Officer/Office Manager,Chapel Green School,"Old Buckenham, East of England, NR17 1RF",NR17 1RF,"£30,696.45 to £32,416.38 per annum",2026-09-18,2026-09-30T01:00:00+01:00,['PART_TIME'],"Email: speacock@chapelgreenschool.org.uk Website: https://www.chapelgreen.org.uk Headteacher: Emily Severn Salary Scale H; Point 23 to Point 25; actual salary £30,696.45 to £32,416.38 per annum Permanent Part-time 35 hours per week Term Time + 3 weeks (41 weeks per year) Required ASAP We are a maintained SEN school with 201 pupils, supporting children and young people with moderate, severe and profound additional needs. We are committed to providing a safe, nurturing and inclusive environment in which every pupil is valued and supported to achieve their potential. This is a key role within the school, combining responsibility for the day-to-day financial administration of the school with the effective management of our busy school office. Working closely with the Headteacher and senior leadership team, you will play an important role in ensuring that the school's financial and administrative systems operate efficiently, accurately and in accordance with relevant policies and procedures. The successful candidate will be responsible for areas including: Managing day-to-day school finance administration, including processing invoices, purchase orders and payments. Maintaining accurate",administration-category,"Administration, HR, data and finance",14,"[{""page"": 14, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""office"", ""route"": ""keyword:office""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,6092b0e8f72b1eae3512d0cea62f005339166b84ae451e9300c040d37d1b03a9,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,people-director-cheshire-academies-trust-kelsall-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/people-director-cheshire-academies-trust-kelsall-not-recorded,People Director,Expeditions Schools,"Kelsall, CW6 0PU",CW6 0PU,"£23,887.00 - £27,188.00 Annually (Actual)",2026-09-03,2026-09-28T09:00:00+01:00,['PART_TIME'],"Your responsibilities will include: Serving as the Trust's primary HR adviser, providing guidance to all senior leaders on all employment matters, including complex casework, disciplinary, grievance, capability and absence management. Developing and maintaining the Trust's HR policy framework, ensuring policies are legally compliant, practically useful and consistently applied across all schools. Policies operate under the STPCD for teaching staff and NJC Green Book / Burgundy Book for support staff, and you'll be expected to keep the Trust current with changes to both. Leading on workforce planning and recruitment strategy, including supporting with senior appointments and ensuring safer recruitment compliance across all schools in line with KCSIE and the Trust's Safeguarding and Recruitment and Selection Policy. Managing the Trust's relationship with its occupational health supplier and taking responsibility for the effective use of Civica as the HR information system. Supporting and quality-assuring the Trust's appraisal and pay processes, ensuring consistency across schools and alignment with the STPCD and the Trust's Pay Policy. Expanding and enhancing Trust-wide approaches to",administration-category,"Administration, HR, data and finance",5,"[{""page"": 5, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,72d78358d85a382e4e54efcdd2e02945a6e25d985e6824d0349b3fabef0c736a,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,reprographics-technician-administrative-support,https://teaching-vacancies.service.gov.uk/jobs/reprographics-technician-administrative-support,Reprographics Technician & Administrative Support,Ormiston Venture Academy,"Gorleston, East of England, NR31 7JJ",NR31 7JJ,"£22,773.00 - £23,133.00 Annually (Actual)",2026-09-08,2026-10-04T21:00:00+01:00,['PART_TIME'],"Are you interested in transforming children's lives, making a difference in our community and looking to join our team for your next steps? This is an exciting opportunity at Venture Academy that requires enthusiastic and passionate individuals with the drive to help our students to achieve their very best. We're looking for an organised, can-do Reprographics Technician & Administrative Support to join our busy academy administration team. You'll be the friendly face behind the scenes making sure the day runs smoothly — from producing beautifully formatted letters, newsletters and resources for staff, to keeping our reprographics room stocked, tidy and fully operational. No two days are quite the same: one minute you're binding a set of booklets for the whole academy, the next you're liaising with a department on the best way to present their latest project, or making sure the display boards around school are looking their best. Working hours are 8.00am - 16.00pm Monday - Thursday, 8.00am - 15.30pm Friday. The extra 2 working week hours may be used during half terms or longer days throughout the school year. This role would suit someone practical, personable and comfortable switchi",administration-category,"Administration, HR, data and finance",28,"[{""page"": 28, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""administrative"", ""route"": ""keyword:administrative""}]",2,OK,5de4b96cf5960021108e970e39e6a781b63b941097915bf7f8bbd8c1d203033c,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,school-business-assistant-chapel-en-le-frith-high-school-high-peak-derbyshire,https://teaching-vacancies.service.gov.uk/jobs/school-business-assistant-chapel-en-le-frith-high-school-high-peak-derbyshire,School Business Assistant,Chapel-en-le-Frith High School,"High Peak, East Midlands, SK23 0TQ",SK23 0TQ,"£19,672.00 - £20,430.00 Annually (Actual) 3.3% pay award pending",2026-09-11,2026-09-28T09:00:00+01:00,['FULL_TIME'],"We are seeking to appoint a confident and cheerful Business Assistant to join our team. The role involves providing high-quality administrative and clerical support to the school's staff, students, parents, and visitors. The role involves assisting with the smooth and efficient operation of school administration while maintaining accurate records, delivering excellent customer service, and handling confidential information with discretion. Good communication and organisational skills are essential, along with the ability to multi task. Experience of working in a busy office environment and good IT skills are also essential. A current first aid and youth mental health first aid qualification is required or the willingness to train for one. For an informal discussion of the post, please contact Greg Raynor, Headteacher, graynor@chapelhigh.org.uk. The school is committed to safeguarding and promoting the welfare of children and expects all staff to share this commitment. This post is subject to an enhanced DBS clearance.",administration-category,"Administration, HR, data and finance",6,"[{""page"": 6, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,54d68d90fa691dabd6a6d7b8753a349717a19998ce58a95bb960dc8c3b2b5308,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,school-office-manager-8bb758f2-4b59-44a8-aa28-8cddd636a2c2,https://teaching-vacancies.service.gov.uk/jobs/school-office-manager-8bb758f2-4b59-44a8-aa28-8cddd636a2c2,School Office Manager,"St. Mary's Catholic Primary School, a Voluntary Academy","Middlewich, North West, CW10 9DH",CW10 9DH,Grade 6,2026-09-25,2026-10-09T15:00:00+01:00,['FULL_TIME'],"The Head teacher and Governors of this popular and very happy school wish to appoint a professional, highly motivated and enthusiastic Office Manager to join our hard-working and very supportive staff, and to play a pivotal role in our school’s operations. This role involves overseeing financial operations, managing the daily functions of the school office and site team, and administering personnel support services to ensure efficiency and effectiveness in all aspects of school operations. The ideal candidate will have: Proven experience in managing and prioritising the flow of work in the school office. Experience in school finances including managing the purchase ledger, income collection and budget monitoring. Strong proficiency in IT-based management and financial information systems including payroll. A working knowledge of HR, with the ability to handle personnel matters effectively and confidentially. Excellent people skills, with the ability to communicate clearly and professionally with parents, staff, governors, and external stakeholders. A proactive and adaptable approach, with strong time management skills to handle multiple responsibilities efficiently and be able to a",administration-category,"Administration, HR, data and finance",47,"[{""page"": 47, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,fe40ba84627005c33c7cef9b4fbb5537738c529102ff9c4f5dc53465e716e99a,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,site-manager-eb3b6f51-599a-4675-b29f-12c7278174b8,https://teaching-vacancies.service.gov.uk/jobs/site-manager-eb3b6f51-599a-4675-b29f-12c7278174b8,Site Manager,Cedar Mount Academy,"Gorton, North West, M18 7DT",M18 7DT,"£27,274.00 Annually (Actual)",2026-09-22,2026-10-02T23:59:00+01:00,['FULL_TIME'],"We offer a great opportunity to join an organisation which really lives its values. Our working environment is very inclusive and whilst you can expect to be challenged in your role, you will be supported through professional learning, and treated fairly and with dignity and respect. This is a varied role undertaking a variety of tasks some of which are as follows: - To comply with the school’s safeguarding and child protection policies and procedures, and immediately report any safeguarding concerns in accordance with those procedures. - Ensuring that buildings and site are secure, undertaking daily security checks including locking and unlocking of buildings at pre-determined times, including during out of school hours and take remedial action if required. - Keeping records relating to maintenance and security. - Being aware of, comply with and ensure that all policies and procedures relating to Health and Safety and security, confidentiality are adhered to and report all concerns to an appropriate person. Please see candidate pack for the full job description and person specification.",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,7c1fe0dfec5585ddb868d6c301e14d97922ec491dff9f67b1da633a8b5806312,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-26,Teaching Vacancies,trust-hr-officer-arete-learning-trust-stokesley-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/trust-hr-officer-arete-learning-trust-stokesley-not-recorded,Trust HR Officer,Areté Learning Trust,"Stokesley, TS9 5AL",TS9 5AL,"£36,043.00 - £40,399.00 Annually (Actual) Salary is based on Grade J/K, Scale points 27- 32, £39,481 - £44,253 FTE, dependent upon qualifications and experience",2026-09-21,2026-10-05T09:00:00+01:00,['FULL_TIME'],"About this Role Thank you for your interest in this vacancy. This is an exciting opportunity to join our Trust at an exciting point in its development and provides an opening for a keen, highly organised and talented HR professional to join our central support services team. Our HR team provides dedicated and tailored professional support and guidance across the Trust on a full range of people related issues. Job Details Role: Trust HR Officer Hours of Work: 37 Hours Per Week, Term Time + 2 Weeks (41 weeks per year) Salary Grade: J/K Position Type: Permanent Line Manager: HR & Operations Director Travel Required: Yes The salary is dependent on current qualifications and experience, please see the attached job description for more information. Key Responsibilities: To provide professional, high quality & responsive operational HR support across the Trust Work alongside internal & external stakeholders to support the effective delivery of HR services Support School Leaders to develop their skills through the provision of professional advice, support & coaching Support the efficient and effective recruitment of staff across the Trust Support schools with complex casework What We’re Lo",administration-category,"Administration, HR, data and finance",33,"[{""page"": 33, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a68cf227f44a9ca607f954ef0c7971738365f467ea6c1587d15cf4cd4bc9c96d,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
