run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint
2026-08-31,Teaching Vacancies,assistant-school-business-manager-dame-alice-owen-s-school-potters-bar-hertfordshire,https://teaching-vacancies.service.gov.uk/jobs/assistant-school-business-manager-dame-alice-owen-s-school-potters-bar-hertfordshire,Assistant School Business Manager,Dame Alice Owen's School,"Potters Bar, East of England, EN6 2DU",EN6 2DU,"H8/25 - H9/29 depending on experience, pro-rata actual annual salary range from £33,822 to £37,077 (based on salary range from £36,363 - £39,862 for the full-time equivalent post, pay award pending)",2026-08-17,2026-09-04T09:00:00+01:00,['FULL_TIME'],"The Governors of this highly successful, partially selective, mixed school wish to invite applications for the post of Assistant School Business Manager, with responsibility for the Finance function. Experience gained in a large secondary school/academy would be useful although experience of working in any busy accounting office would be acceptable. We reserve the right to make an appointment before the closing date, so early applications are encouraged.",administration-category,"Administration, HR, data and finance",19,"[{""page"": 19, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 20, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",2,OK,67e84b52987a7710edb0548249ca11a1db19965e82f841c1df489d34604eeea6
2026-08-31,Teaching Vacancies,assistant-to-the-senco-wellfield-academy,https://teaching-vacancies.service.gov.uk/jobs/assistant-to-the-senco-wellfield-academy,Assistant to the SENCo,Wellfield Academy,"Leyland, North West, PR25 2TP",PR25 2TP,"£23,761.75 - £27,070.76 Annually (Actual) Grade 6 SCP 11-19 FTE £28,142 - £32,061",2026-07-29,2026-09-01T09:00:00+01:00,"['FULL_TIME', 'PART_TIME']","Join Our Team at Wellfield Academy. Are you looking for a role where each day is different, filled with experiences that are both challenging, enjoyable and fulfilling? A role where you go home with a sense of reward and achievement? Wellfield Academy is looking for an enthusiastic and passionate Assistant to the SENCo to join our established team on a permanent, term-time only basis. This role is ideal for a candidate with a good understanding of Special Educational Needs and Disabilities (SEND) who is looking for a rewarding role in a supportive and ambitious school. The role is to support our SENCo with administrative processes, parent communication and multi-agency involvement, helping to release time for the SENCo to focus on developing inclusive practices across the classroom. It is an exciting time to join our team as we continue to strengthen and develop our SEND provision, including our Thrive enhanced provision. Thrive provides a tailored, nurturing educational environment for students who require a more personalised approach to learning, enabling them to thrive both academically and socially. The successful candidate will play an important part in supporting the coordina",administration-category,"Administration, HR, data and finance",7,"[{""page"": 7, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,d01158b63ba935a7c2d3b3c942ecebce0a4b5fccb990003c5d6ba2b65f6e3d65
2026-08-31,Teaching Vacancies,associate-operational-support-lead-northern-leaders-trust,https://teaching-vacancies.service.gov.uk/jobs/associate-operational-support-lead-northern-leaders-trust,Associate Operational Support Lead,Northern Leaders Trust,"Newcastle Upon Tyne, NE3 3RU",NE3 3RU,"£35,915.00 - £39,714.00 Annually (Actual) Term time plus 5 training and 5 oncall days",2026-07-13,2026-09-09T12:00:00+01:00,['FULL_TIME'],"The postholder will line manage allocated pastoral staff, and act as one of our Deputy Designated Safeguarding Lead supporting the Designated Safeguarding Lead in all aspects of management of safeguarding and student wellbeing.​ ​ We are seeking applications from candidates with a proven track record of effectively managing student welfare issues to achieve a positive outcome in a secondary school or specialist young peoples setting, combined with a working knowledge of the social, emotional, mental health and other welfare issues that affect children and their families at school.Candidates must possess previous experience working with multi-agencies and the ability to form effective, professional relationships with all students and stakeholders. ​ ​ In return we offer: ​ Access to the Local Government Pension Scheme. ​ Salary sacrifice schemes such as cycle to work and car leasing scheme (NHS Fleet Solutions) ​ Access to free gym facilities on our Kenton School site. ​ Access to a range of health and wellbeing initiatives.​ The opportunity to work in a fantastically resourced school with easy commuting access to both the A1 and A19, in a supportive team committed to the developmen",administration-category,"Administration, HR, data and finance",33,"[{""page"": 33, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,1c9c2998878fc63a47cf068888099d50474f8d62dcd8ffd86de82edc79a5d735
2026-08-31,Teaching Vacancies,attendance-administrator-d9c8d521-d886-4881-ad29-ebd6ebb9ffa5,https://teaching-vacancies.service.gov.uk/jobs/attendance-administrator-d9c8d521-d886-4881-ad29-ebd6ebb9ffa5,Attendance Administrator,St Peter's School,"Huntingdon, East of England, PE29 7DD",PE29 7DD,"£25,583.00 - £25,989.00 Annually (FTE) NJC Scale 3, Points 5 to 6. Actual salary £ 21,942.34 per annum on point 5.",2026-07-15,2026-09-04T09:00:00+01:00,['FULL_TIME'],"ATTENDANCE ADMINISTRATOR Salary: NJC Scale 3, Points 5 to 6 (£25,583 to £25,989 per annum FTE). Actual salary £ 21,942.34 per annum on point 5. Contract: Permanent. 37 hours per week, Monday to Thursday 08.00 to 16.00 and Friday 08.00 to 15.30. Term Time plus 5 training days (39 weeks per year) Start date: As soon as possible Place of work : : St Peters School, Huntingdon Place of work St Peter’s School, as part of The Cam Academy Trust, is seeking to employ an Attendance Administrator to work 37 hours per week working with our Attendance Officer. As an Administrator at St Peter’s School, it is essential that you have a strong telephone manner with good communication skills. It is imperative that you remain composed under pressure and operate in an organised and structured manner. A can-do attitude with a proactive and positive approach, including flexibility and adaptability is vital in this role. Primary responsibilities will be to monitor absenteeism and promote full attendance by liaison with students, staff, parents and external agencies, to identify attendance issues, and to support the processes to deal with the issues. Part of the role will also be to support with home visi",administration-category,"Administration, HR, data and finance",19,"[{""page"": 19, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 20, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 5, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",3,OK,ea803d181c7f1651aec8c46862b758e363e9c4d93d198629c0ab3b5976f0ff2f
2026-08-31,Teaching Vacancies,attendance-administrator-faringdon-community-college,https://teaching-vacancies.service.gov.uk/jobs/attendance-administrator-faringdon-community-college,Attendance Administrator,Faringdon Community College,"Faringdon, South East, SN7 7LB",SN7 7LB,"£26,824.00 - £29,065.00 Annually (FTE) Support Staff NJC grade 6, SCP 8-13. 30 hours per week/38 weeks per year. Actual annual salary in the region of £18,235.86 - £19,759.37",2026-08-24,2026-09-14T12:00:00+01:00,['PART_TIME'],"Due to the expansion of our professional support staff team, we are recruiting a number of professional support staff roles. We are looking for a highly organised, proactive and professional Attendance Administrator to join our busy school attendance team. The successful candidate will have excellent administrative and communication skills, a strong attention to detail, and the ability to handle sensitive information with complete confidentiality. You will be confident using IT systems, working accurately with data, and building positive relationships with students, parents, carers and colleagues. A team player with a methodical approach to work, you will be committed to supporting student attendance, wellbeing and safeguarding within a fast-paced school environment. Benefits of working at FCC include: Full support for your professional development and future training needs. A commitment to recognise previous, continuous service. A commitment to offer flexible working wherever we can, to support the work life balance of our employees. A cycle to work scheme. A 24/7 employee assistance programme. If you have any questions, would like any further information, or would like to arrange",administration-category,"Administration, HR, data and finance",41,"[{""page"": 41, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 9, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,c84234c07a4c867af718e19687d7a3687fc550714654e60f0af1a6edabb2d781
2026-08-31,Teaching Vacancies,attendance-administrator-marlwood-school,https://teaching-vacancies.service.gov.uk/jobs/attendance-administrator-marlwood-school,Attendance Administrator,Marlwood School,"Bristol, South West, BS35 3LA",BS35 3LA,"CSET 10 £26,403 FTE, £15,217 prorated",2026-08-06,2026-09-01T09:00:59+01:00,"['FULL_TIME', 'PART_TIME']","Job title: Attendance Administrator Salary : CSET 10 £26,403 FTE, £15,217 prorated Hours : 24 hours per week, 39 weeks of the year (term time only + INSET) Contract type : Permanent Marlwood School is seeking a proactive and personable Attendance Administrator to join our dedicated support team. You will play a vital part in maintaining a positive learning environment by ensuring students are present, supported, and ready to succeed. About the Role As the Attendance Administrator your primary focus will be to ensure attendance records are meticulously maintained to minimise disruption to the school curriculum. Key responsibilities include: Implementing the school’s attendance policies and providing administrative support to the Senior Leadership Team. Monitoring attendance data for vulnerable groups, producing detailed reports and preparing evidence for potential prosecutions regarding poor attendance. Liaising with parents, carers, and Education Welfare Officers, including initiating contact when attendance issues arise and attending formal School Attendance Panel meetings. Providing direct support for vulnerable students and assisting with the school’s behavior management system,",administration-category,"Administration, HR, data and finance",8,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,f3a4bf4abd173dfb4d8cc2797977d1885a92bc7d6e8c2dbfea1fc2d08ec8ee06
2026-08-31,Teaching Vacancies,attendance-administrator-william-harding-school-aylesbury-buckinghamshire,https://teaching-vacancies.service.gov.uk/jobs/attendance-administrator-william-harding-school-aylesbury-buckinghamshire,Attendance Administrator,William Harding School,"Aylesbury, South East, HP21 9TJ",HP21 9TJ,"£26,522 - £28,742 FTE (Actual salary £19,271 - £20,844)",2026-08-14,2026-09-11T12:00:00+01:00,['FULL_TIME'],"Please see Job description for further details. Experience in admin processes and procedures and ability to adapt them for Attendance Experience of supporting children and families Of data and analysis A role in being proactive Experience of providing support, guidance and problem-solving to families Awareness of policies relating to equal opportunities, confidentiality and data protection Awareness of pastoral support and parental engagement programmes with visible impact Awareness of the importance of attendance at school Awareness of the interrelationship between safeguarding and attendance GCSE English Language Grade C or above or equivalent GCSE English Literacy Grade C or above or equivalent GCSE Maths Grade C or above or equivalent Ability to; Support the school’s vision and aims Plan, resource and deliver a set programmes of work Monitor and evaluate approaches of support Advise and support parents in the delivery of programmes at home Co-ordinate record keeping systems and processes in line with school policy Support pupils with attendance needs To communicate effectively Proactive and timely working The ability to work independently and as part of a team High expectations",keyword:administrator,administrator,8,"[{""page"": 8, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",1,OK,2e33d1c0600d42e6202fe86ee2056ed0bbef47b23ab8f35ed48e84e7533f0800
2026-08-31,Teaching Vacancies,attendance-and-admissions-manager-westfield-school-sheffield,https://teaching-vacancies.service.gov.uk/jobs/attendance-and-admissions-manager-westfield-school-sheffield,Attendance and Admissions Manager,Westfield School,"Sheffield, Yorkshire and the Humber, S20 1HQ",S20 1HQ,"£38,220.00 - £41,771.00 Annually (FTE) Grade 7 SCP 27 to 31 (Actual salary £33,717 - £36,850)",2026-08-19,2026-09-13T23:59:00+01:00,['FULL_TIME'],"We are seeking an organised, proactive, and experienced Attendance and Admissions Manager to join our school team. This is a key role responsible for overseeing pupil attendance, managing admissions processes, and ensuring accurate student records in line with school policies and statutory requirements. The successful candidate will work closely with senior leaders, pastoral teams, parents/carers, and external agencies to promote excellent attendance and support smooth pupil admissions and transitions. The key areas of responsibility will be: Attendance Monitor and manage daily student attendance records. Identify attendance concerns and follow up with parents/carers promptly Produce attendance reports and analyse data to identify trends. Work with pastoral staff and external agencies to improve student attendance. Implement interventions to improve attendance Ensure compliance with safeguarding and statutory attendance requirements. Coordinate response procedures for absent pupils. Admissions Manage the end-to-end admissions process, including applications, offers, and enrolment. Maintain accurate pupil records and admissions data. Act as the main point of contact for admissions e",administration-category,"Administration, HR, data and finance",39,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,4cc888ba310fbad5f2be9b87be3abe5c48fe0939ba4f0d5a04caec0d9c738e0c
2026-08-31,Teaching Vacancies,attendance-and-admissions-officer-danetree-primary-school-epsom-surrey,https://teaching-vacancies.service.gov.uk/jobs/attendance-and-admissions-officer-danetree-primary-school-epsom-surrey,Attendance and Admissions Officer,Danetree Primary School,"Epsom, South East, KT19 9SE",KT19 9SE,"Specialist - £27,061 FTE (Actual - £16,166.96)",2026-08-24,2026-09-06T23:59:59+01:00,"['FULL_TIME', 'PART_TIME']","Are you highly organised, detail-oriented, and committed to helping pupils achieve their full potential? Danetree Primary School are seeking a dedicated Attendance and Admissions Officer to join their team and play a key role in promoting strong attendance across the schools. Your Opportunity The Attendance and Admissions Officer plays a crucial role in ensuring every pupil has fair access to education and that the school meets all statutory responsibilities. The postholder will oversee the full admissions process, maintain accurate and compliant pupil records, and drive high levels of attendance across the school, working closely with the Inclusion Team to support positive outcomes for all pupils. What we are looking for Strong attention to detail with a high level of accuracy Proven experience in providing administration support with the education sector Excellent communication skills with the ability to work collaboratively with families, staff, and external agencies A passion for supporting children’s well-being and removing barriers to learning, with a proactive and compassionate approach Confident, self-motivated, and well-organised, with a positive attitude and commitment to",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a881037ac5f4229e710b623cb850edcb3742f10791c38c90dea5800d4f951855
2026-08-31,Teaching Vacancies,attendance-and-pastoral-support-worker-northwood-school,https://teaching-vacancies.service.gov.uk/jobs/attendance-and-pastoral-support-worker-northwood-school,Attendance and Pastoral Support Worker,Northwood School,"Northwood, London, HA6 1QN",HA6 1QN,"£28,790.00 - £30,000.00 Annually (Actual)",2026-07-06,2026-09-04T23:59:00+01:00,"['FULL_TIME', 'PART_TIME']","Job Purpose: Responsible for providing attendance, student and administrative support. This enables the school to achieve a high standard of effective services to the leadership group, teachers, support staff colleagues, pupils, parents and other members of the school community. To develop systems that will enable the school to raise the attendance levels of students. To support the Pastoral Team in delivering excellent pastoral provision guiding and supporting students in their personal, social and educational development to help them reach their full potential. DUTIES & RESPONSIBILITIES: Attendance: To use MIS (BromCom) in daily role and be one of the key contacts for all attendance issues in school Years 7-11. Including students who are educated off-site (alternative provision), reduced timetable and long-term illness To support and produce daily absence reports in the case of emergency/evacuation of school with wider attendance team To support and co-ordinate registers and student count during an emergency evacuation of the school To support day to day systems and processes relating to the school attendance targets Work alongside the attendance officer to ensure that the school",administration-category,"Administration, HR, data and finance",23,"[{""page"": 23, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,dd3cf44058bb3d29d7301d044fca8eaeaef2d6c0c9bec52a9f522147f89ac119
2026-08-31,Teaching Vacancies,attendance-and-welfare-officer-st-thomas-more-language-college-london,https://teaching-vacancies.service.gov.uk/jobs/attendance-and-welfare-officer-st-thomas-more-language-college-london,Attendance and Welfare Officer,St. Thomas More Language College,"London, London, SW3 2QS",SW3 2QS,"£32,442-£33,384",2026-08-24,2026-09-07T08:00:00+01:00,['FULL_TIME'],"Our ideal candidate will: Have at least five GCSEs (including English and Maths) and strong administrative skills Have experience working with young people or in a customer-facing or administrative role Demonstrate excellent organisational, analytical and communication skills Be calm, professional and able to respond effectively in busy or high-pressure situations Show a strong commitment to safeguarding and promoting student welfare Be confident working independently and as part of a team, using their initiative to solve problems Experience in a school setting, attendance management or first aid is desirable but not essential.",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,1a92617824ac6f28595d1d592c2ceeb3ef6b63276f6a32bbb388ae6705a0856d
2026-08-31,Teaching Vacancies,attendance-assistant-exmouth-community-college,https://teaching-vacancies.service.gov.uk/jobs/attendance-assistant-exmouth-community-college,Attendance Assistant,Exmouth Community College,"Exmouth, South West, EX8 3AF",EX8 3AF,"Grade C SCP 5-8 £25,584 pro rata / £13,907 actual salary",2026-07-15,2026-09-01T23:59:00+01:00,['PART_TIME'],"Enable the Trust to realise its mission to ‘Transform lives, strengthen communities and make the world a better place by supporting the College to increase student attendance and reduce the number of persistent absentees. Record and monitor student attendance . Implement the school absence processes with students and parents/carers. Communicate with students and parents by phone or home visits. Liaise with and work constructively with other members of the Inclusion Service to ensure a joined-up approach to supporting students. Refer to external bodies/agencies as appropriate. Support the implementation of attendance strategies in line with the ECC Attendance Policy Deliver an accurate, consistent and timely attendance service Play a full part in the life of the college community, support its values and encourage students, staff and colleagues to do the same Support colleagues to familiarise themselves with their role. Establish the best course of action using a range of recognised procedures Identify the need, assess the situation and initiate action, providing comprehensive guidance, advice and support. Undertake work carried out within clearly defined rules and make decisions fro",administration-category,"Administration, HR, data and finance",11,"[{""page"": 11, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,aa94147ef43cd44acc20403eb103814d4569e9059ed1c886f7dfbc2b1e73777e
2026-08-31,Teaching Vacancies,attendance-assistant-ormiston-sir-stanley-matthews-academy,https://teaching-vacancies.service.gov.uk/jobs/attendance-assistant-ormiston-sir-stanley-matthews-academy,Attendance Assistant,Ormiston Sir Stanley Matthews Academy,"Stoke-on-Trent, West Midlands, ST3 3JD",ST3 3JD,"£24,206.37 - £25,408.86 Annually (Actual) Salary Range OAT Grade 4, Point 11 - 14 (£28142 - £29540 FTE)",2026-08-11,2026-09-01T09:00:00+01:00,['PART_TIME'],"Be part of a team where passion meets purpose, as we work together where the challenge is greatest to change the lives and build the futures of children and young people. At Ormiston Sir Stanley Matthews Academy, we are seeking a proactive, compassionate and resilient Attendance Assistant to join our dedicated Attendance Team. Working closely with the Attendance Officer, Assistant Principal for Attendance and wider pastoral teams, you will play a key role in promoting excellent attendance, reducing persistent absence and ensuring every student has the opportunity to access the education they deserve. You will help build positive relationships with students and families, carrying out welfare checks and home visits, supporting first-day response procedures and working collaboratively to identify and overcome barriers to attendance. Through your work, you will help create a culture where attendance is valued, expectations are high and every child feels supported to attend, engage and succeed. The successful candidate will possess strong literacy, numeracy, communication and IT skills, together with excellent organisational skills and the ability to maintain accurate records. You will",administration-category,"Administration, HR, data and finance",7,"[{""page"": 7, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a3c1ec846f5b02dfa4b6105e6789bbec60819690a0edc8d14ff7edc6fb0f36b7
2026-08-31,Teaching Vacancies,attendance-lead-fred-nicholson-school,https://teaching-vacancies.service.gov.uk/jobs/attendance-lead-fred-nicholson-school,Attendance Lead,Fred Nicholson School,"Swaffham, East of England, PE37 7BB",PE37 7BB,"£29,064-£31,022 FTE",2026-08-13,2026-09-07T01:00:00+01:00,['FULL_TIME'],"Tel: 01760 693915 Email: hr@frednicholson.norfolk.sch.uk Website: https://www.frednicholson.norfolk.sch.uk Headteacher: Heidi Philpott Salary – Scale F, £29,064-£31,022 FTE Permanent Full Time 37 hours per week Term Time plus 2 weeks Join the Team at Fred Nicholson School Make a real difference in the lives of amazing young people. Are you ready for an opportunity that truly matters? We are looking for dedicated Attendance Lead to join our friendly, supportive, and imaginative team. Whether you’re an experienced educator or someone with a passion for SEN looking to start a new career, we’d love to hear from you. To lead and drive a whole-school approach to attendance and inclusion, ensuring that all pupils, particularly the most vulnerable, attend regularly, feel included and are fully able to access learning and achieve. The postholder will work both strategically and operationally to identify and remove barriers to attendance, promote an inclusive culture and ensure that no child is overlooked. To champion, manage, and improve pupil attendance and engagement across the school. In a complex needs environment, barriers to attendance are rarely simple. The Attendance Lead will take",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,bcc9dad6af0f670b95cc4ec04f7a0049256e0abd87d8eeae1e63818cdfd28556
2026-08-31,Teaching Vacancies,attendance-officer-2ee0b8e3-e03c-4648-9a90-ae13e6c3a5a4,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-2ee0b8e3-e03c-4648-9a90-ae13e6c3a5a4,Attendance Officer,Ringwood School Academy,"Ringwood, South East, BH24 1SE",BH24 1SE,"£26,992.00 - £29,800.00 Annually (FTE) Salary will be pro rated to term time, plus one week of INSET days",2026-08-25,2026-09-07T09:00:00+01:00,['FULL_TIME'],"Attendance Officer Full-Time, Term Time Only Plus inset days , 37 hours per week, 8am-4pm daily, with some flexibility Support Staff Salary: Band D1- D5, Actual Salary range £23,484 - £25,083 pa depending on experience (FTE: £26,992- £29,800 pa) Role Overview To monitor and report on whole-school attendance data, analysing data to identify key areas of concern. To work closely with pupils, staff, parents and carers to reduce levels of absence, and act appropriately when persistent absence becomes a safeguarding issue. Please see full job description attached as well as the Cultural Fit. Administration Ensure daily attendance registers are accurate and complete, and follow up with staff members about any incomplete data Follow up on any unexplained absences with parents/carers, escalating issues as appropriate in line with school procedures. Initiate and oversee the administration of absence procedures, for example letters home, attendance clinics and engagement with local authorities/other external agencies and partners Manage the process of issuing penalty notices to parents Maintain accurate records of communications with parents/carers and relevant interventions Monitoring and r",administration-category,"Administration, HR, data and finance",27,"[{""page"": 27, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,351366f73cf0a993ba908561c34c87b93e8d41e818b55bb87b9275a4765a7ed8
2026-08-31,Teaching Vacancies,attendance-officer-4efd19d4-57e0-4ca7-b2db-17e1d24f0087,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-4efd19d4-57e0-4ca7-b2db-17e1d24f0087,Attendance Officer,Prince Albert Junior and Infant School,"Birmingham, West Midlands, B6 5NH",B6 5NH,"£10,887.00 - £12,048.00 Annually (Actual)",2026-08-13,2026-09-06T23:59:00+01:00,['PART_TIME'],"ATTENDANCE OFFICER GRADE 2, SCALE POINT 3-8 £10,887 - £12,048 12 Months Fixed Term 18.25 hours per week Start time between 7.30am and 8am (exact start time to be agreed at interview) Term Time Only The Prince Albert Community Trust (PACT) is seeking to appoint a committed, motivated and passionate Attendance Officer to join our dedicated team on a fixed‑term basis at Prince Albert Junior and Infant School. This is an exciting opportunity to become part of a forward‑thinking and innovative Multi Academy Trust (MAT) that places children, community and professional growth at the centre of everything we do. PACT is a thriving and ambitious family of schools consisting of Prince Albert Primary School, Heathfield Primary School, Highfield J&I School, Birchfield Primary School, Lakey Lane, Sutton Park Primary, and Prince Albert High School. We are proud of our fantastic pupils, supportive governors, dedicated Trustees and strong community partnerships. As a developing and steadily growing MAT, we offer real opportunities for professional development and internal promotion. The Role As our Attendance Officer, you will play a vital role in championing excellent attendance across our school",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,eaad972636101473ea20c68fefdda4dc644a5aa3dc4c3a5fede74521be5f7ab1
2026-08-31,Teaching Vacancies,attendance-officer-af35235c-b4c2-4ef0-9706-890c839e4f10,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-af35235c-b4c2-4ef0-9706-890c839e4f10,Attendance Officer,Walton High,"Milton Keynes, South East, MK7 7WH",MK7 7WH,"£27,693.00 - £31,021.00 Annually (FTE)",2026-08-21,2026-09-03T23:59:00+01:00,['PART_TIME'],"5 Dimensions Trust is currently advertising for the following exciting position to start at Walton High Attendance Officer To commence ASAP Permanent Part Time -Term time only Salary: 5DT Grade 5 £27,693 - £31,021 pro rata, £24,032 - £26,920 actual 37 hours per week, term time plus training days (39 weeks per year) Mon - Thurs 8.00am - 4.00pm and Fri 8.00am - 3.30pm An excellent opportunity has arisen for a highly efficient and organised person to become the Attendance Officer for the school. You will be responsible for processing and monitoring the attendance of students. You will work closely with the Pastoral team to escalate persistent and concerning issues so that support can be offered to students. Attention to detail is essential as is the ability to work to tight deadlines. Although not essential, experience dealing with attendance within an education setting would be advantageous but full training will be given. The ideal candidate will: - need to be a proficient IT user with the ability to work efficiently with a high degree of accuracy. be highly organised have excellent communication skills that allows you to inform and advise others want to make a difference to the chi",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,cc1ea49c19cce27da7e766345dac4a736c92817c95e63199775f32e344ef5e4c
2026-08-31,Teaching Vacancies,attendance-officer-cranford-park-church-of-england-primary-school,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-cranford-park-church-of-england-primary-school,Attendance Officer,Cranford Park Church of England Primary School,"Yateley, South East, GU46 6LB",GU46 6LB,"Grade B pro rata (£24,796 to £25,128 FTE)",2026-08-28,2026-09-30T23:59:00+01:00,"['PART_TIME', 'TEMPORARY']","Cranford Park CE Primary School is a delightful one-form-entry school in Yateley – a “small school with a big heart” (Ofsted 2025), set in a spacious attractive environment. We are an inclusive, nurturing school looking for a positive, resilient individual to join our friendly team as an Attendance Officer, working directly with the headteacher to improve the attendance of our pupils. This is a fantastic opportunity to play a key role in supporting pupil attendance within a welcoming school environment. The successful candidate will be required to work with families to improve the attendance of children throughout the primary age range. A trusting, positive relationship will be essential in ensuring the best progress so the successful candidate will need a warm, enthusiastic approach, while maintaining high expectations for improvement where necessary. You will need initiative and a creative approach to bespoke solutions for our different families. See role description for more details. We are ideally looking for someone who: Has some experience of working with families as a front-line, public-sector worker. This would not need to be in education. Is organised, detail-oriented and",administration-category,"Administration, HR, data and finance",47,"[{""page"": 47, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,3ffb50003943507009d866c249702fa3aa5b64888517e5da224e6406209cdfb1
2026-08-31,Teaching Vacancies,attendance-officer-diss-church-of-england-junior-academy-diss,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-diss-church-of-england-junior-academy-diss,Attendance Officer,Diss Church of England Junior Academy,"Diss, East of England, IP22 4NT",IP22 4NT,"£9,168 - £9,772 actual pa",2026-08-20,2026-09-04T01:00:00+01:00,['PART_TIME'],"Part of the Diocese of Norwich St Benet’s MAT and the Diss and Scole Primary Academy Partnership Primary location Diss CE Junior Academy, but will be required to work at Diss Infant Academy and Nursery and Scole CE Primary Academy Tel: 01379 642675 Email: sbm@dissandscole.stbenets.org Salary - Support Staff, Pay Points: 7-11, £9,168 - £9,772 actual pa (£26,403 - £28,142 FTE) Permanent Part time 15 hours per week Term time plus one week Required for 11 September 2026 (or as soon after as possible) Are you a people person with great organizational skills? Join our team as an Attendance Officer and become the supportive bridge between our schools, pupils, and families! You will work closely with parents and school leaders to encourage high attendance, build strong relationships, and help every child thrive in their education. We are a partnership of three schools in Diss and Scole who work closely together to provide a caring environment for our children to achieve their best. What You’ll Do Build warm, positive relationships with parents, offering guidance and conducting home visits when needed. Meet with parents to offer support and challenge to address attendance issues Keep accura",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,143b7a8d39f562c4fbb73c37bf1ced97141434d5d5480a6c8bf6dc17b1631113
2026-08-31,Teaching Vacancies,attendance-officer-fbfa075b-7785-41df-89e3-60e1478b9e71,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-fbfa075b-7785-41df-89e3-60e1478b9e71,Attendance Officer,Harlington School,"Hayes, London, UB3 1PB",UB3 1PB,"Scale 3, £29,436 fte (subject to pro rata)",2026-07-06,2026-09-03T23:59:00+01:00,['FULL_TIME'],"We are seeking a proactive, organised and approachable Attendance Officer to join our dedicated pastoral team. This is a key role within the school, helping to ensure every student has the best opportunity to succeed through excellent attendance and punctuality. Working closely with students, families, staff and external agencies, you will monitor attendance daily, identify emerging concerns, provide early intervention and support, and contribute to improving attendance across the school. You will build positive relationships with parents and carers, maintain accurate attendance records, and ensure that attendance concerns are addressed promptly, recognising the vital link between attendance, safeguarding, wellbeing and academic achievement. Alongside attendance responsibilities, you will also support the school's admissions processes, including student admissions, transition arrangements and maintaining accurate records. This role would suit someone who is highly organised, confident communicating with a wide range of people, able to work effectively under pressure, and committed to making a positive difference to the lives of young people. If you thrive in a fast-paced environmen",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,7f5617f73d9a564a28f96237d4491f8e4009974d5282d4df4de3d31530ae28ff
